order_id,order_date,status,item_id,sku,qty_ordered,price,value,Discount_Percent,discount_amount,category,payment_method,year,month,Gender,age,City,Reasons for cancelation and order refund
251341,06/06/2021,canceled,836191,MEFWEA5ACE1C0925602-XL,7,99.9,599.4,67.02702703,40176.0,Men's Fashion,bankalfalah,2021,6,FEMALE,36,Cairo,product did not match the description
184306,04/21/2021,complete,791136,MEFKAR5A7C13D793700-M,6,78.0,390.0,53.33333333,20800.0,Men's Fashion,cod,2021,4,FEMALE,60,Cairo,No Cancelation or Refund
81958,03/25/2021,complete,756426,MATSAM5A7D77487B6EF,2,1716.0,1716.0,12.82051282,22000.0,Mobiles & Tablets,Payaxis,2021,3,MALE,53,Alexandria,No Cancelation or Refund
205420,04/01/2021,complete,766884,OTHPCB5A7D8475EFE59,1,400.0,0.0,5.0,0.0,Others,Payaxis,2021,4,FEMALE,67,Mansoura,No Cancelation or Refund
51982,11/13/2020,order_refunded,595041,MATWST59BAB1FEA61C3,2,183.0,183.0,0.0,0.0,Mobiles & Tablets,cod,2020,11,FEMALE,32,Cairo,product arrived too late
205772,04/01/2021,complete,767096,COMWD5A7E0490D2EA4,3,631.5,1263.0,21.0,26523.0,Computing,Easypay,2021,4,MALE,75,Cairo,No Cancelation or Refund
24750,04/09/2021,order_refunded,774992,MEFPOW5A704ECC90B44-44,2,99.9,99.9,0.0,0.0,Men's Fashion,cod,2021,4,MALE,58,Alexandria,product defects
236245,04/30/2021,canceled,811124,OTHPCB5ABB206B9F4F8,5,50.0,200.0,0.0,0.0,Others,Easypay,2021,4,FEMALE,63,Alexandria,product defects
130900,12/26/2020,canceled,668663,MEFBNB59FC7506034B7-M,2,49.9,49.9,10.0,499.0,Men's Fashion,Easypay_MA,2020,12,MALE,26,Cairo,product damaged during shipping
261119,06/29/2021,canceled,860010,WOFSIT59AD65E170809,11,64.8,648.0,0.0,0.0,Women's Fashion,jazzvoucher,2021,6,MALE,19,Alexandria,product did not match the description
3463,04/09/2021,canceled,774899,APPDAW5A7CA56D107A0,2,838.9,838.9,11.78805579,9889.0,Appliances,Easypay,2021,4,MALE,62,Alexandria,product arrived too late
114740,12/23/2020,complete,649800,APPNAT5A0A01860CE92,5,86.8,347.2,25.76036866,8944.0,Appliances,Easypay,2020,12,MALE,57,Cairo,No Cancelation or Refund
84907,09/16/2021,canceled,900266,APPWAV5B60183CACC6C,1,3789.4,0.0,9.896025756,0.0,Appliances,Payaxis,2021,9,FEMALE,53,Cairo,High Price and Cheaper alternative
163058,01/14/2021,canceled,714235,MATCLI5A1EA36E0B3DC,2,242.0,242.0,0.0,0.0,Mobiles & Tablets,Easypay,2021,1,MALE,60,Alexandria,bad reviews
28393,10/25/2020,order_refunded,583412,MATHUA59B7EB40CD5BF,2,1468.0,1468.0,0.0,0.0,Mobiles & Tablets,cod,2020,10,FEMALE,20,Cairo,product defects
245325,05/18/2021,canceled,824858,WOFDEA59CE2262D7B1D-38,2,44.9,44.9,0.0,0.0,Women's Fashion,bankalfalah,2021,5,MALE,73,Cairo,product did not match the description
270791,09/04/2021,received,892362,MEFWEA5B46811C84C15-M,2,49.9,49.9,0.0,0.0,Men's Fashion,cod,2021,9,FEMALE,55,Alexandria,No Cancelation or Refund
149978,02/05/2021,complete,725895,MATINF59BA58602320F,2,1310.0,1310.0,0.0,0.0,Mobiles & Tablets,cod,2021,2,MALE,36,Cairo,No Cancelation or Refund
60551,12/18/2020,canceled,615868,HALEMA59BA8E3B15AAE,2,36.3,36.3,0.0,0.0,Home & Living,easypay_voucher,2020,12,FEMALE,64,Alexandria,product arrived too late
148226,12/28/2020,complete,688923,KABSTI5A0447E7AAF60,2,18.0,18.0,0.0,0.0,Kids & Baby,cod,2020,12,FEMALE,52,Cairo,No Cancelation or Refund
239337,05/01/2021,canceled,815378,OTHPCB5ABB207815348,3,100.0,200.0,0.0,0.0,Others,Easypay,2021,5,MALE,40,Mansoura,product did not match the description
143274,12/28/2020,complete,691166,WOFGUL59C24376DE8FB,2,136.5,136.5,0.0,0.0,Women's Fashion,cod,2020,12,FEMALE,26,Cairo,No Cancelation or Refund
198586,03/25/2021,complete,757030,MEFKAR5A7C1393107CA-XS,2,72.0,72.0,0.0,0.0,Men's Fashion,cod,2021,3,MALE,50,Alexandria,No Cancelation or Refund
36758,09/19/2021,canceled,901509,MATLAM5B66FC2EF14EA,2,40.0,40.0,0.0,0.0,Mobiles & Tablets,bankalfalah,2021,9,FEMALE,19,Tanta,product arrived too late
149824,12/28/2020,canceled,691246,MATMOT59FC5E2260053,2,1855.5,1855.5,14.55133387,27000.0,Mobiles & Tablets,Easypay,2020,12,MALE,31,Alexandria,product damaged during shipping
57516,11/20/2020,canceled,599061,MATHUA59B7EB627934B,2,1080.4,1080.4,0.0,0.0,Mobiles & Tablets,cod,2020,11,MALE,43,Cairo,product arrived too late
218832,04/17/2021,canceled,785221,OTHPCB5A7D8A0DA56C6,3,800.0,1600.0,0.0,0.0,Others,Payaxis,2021,4,MALE,30,Cairo,product did not match the description
14065,06/10/2021,received,841015,APPORI59D49C8D26FDA,3,279.0,558.0,10.86379928,6062.0,Appliances,Easypay,2021,6,FEMALE,53,Cairo,No Cancelation or Refund
40535,12/21/2020,complete,639371,ENTSAM5A0BF25AA030B,2,2950.0,2950.0,10.16949153,30000.00001,Entertainment,easypay_voucher,2020,12,FEMALE,35,Tanta,No Cancelation or Refund
460,11/07/2020,order_refunded,588825,WOFVAL59ABF582B0D84-L,2,100.0,100.0,0.0,0.0,Women's Fashion,cod,2020,11,MALE,47,Cairo,receiving wrong product
236526,07/25/2021,received,875182,APPCAM59BA8DFE661A4,2,100.8,100.8,0.0,0.0,Appliances,cod,2021,7,MALE,56,Alexandria,No Cancelation or Refund
1837,10/10/2020,received,578115,MATMTE59AD3757181A2,2,20.0,20.0,0.0,0.0,Mobiles & Tablets,cod,2020,10,FEMALE,62,Alexandria,No Cancelation or Refund
283060,09/11/2021,canceled,894762,APPFLA5AA776C1602ED,2,99.8,99.8,0.0,0.0,Appliances,bankalfalah,2021,9,MALE,21,Cairo,product did not match the description
15268,10/11/2020,order_refunded,578626,HASTHE59ADFC3872D78,2,40.0,40.0,0.0,0.0,Health & Sports,cod,2020,10,FEMALE,22,Cairo,product defects
175441,02/20/2021,canceled,732369,MATSAM5A5DF6D4F152F,2,1825.5,1825.5,0.0,0.0,Mobiles & Tablets,cod,2021,2,FEMALE,65,Tanta,bad reviews
131063,06/07/2021,received,837366,ENTECO5A0C00E345122,2,2039.9,2039.9,10.11525075,20634.1,Entertainment,jazzvoucher,2021,6,MALE,59,Al Sharqiya,No Cancelation or Refund
127337,12/25/2020,canceled,664158,MEFBNB5A046DA766A1C-L,2,44.9,44.9,10.0,449.0,Men's Fashion,easypay_voucher,2020,12,FEMALE,60,Alexandria,product damaged during shipping
115636,12/27/2020,canceled,684583,HALEMA59BA906A772DD,2,30.0,30.0,0.0,0.0,Home & Living,easypay_voucher,2020,12,MALE,52,Cairo,product damaged during shipping
124990,04/13/2021,received,778521,HAL1005A82AC9F9857A,10,14.9,134.1,0.0,0.0,Home & Living,Easypay,2021,4,MALE,74,Cairo,No Cancelation or Refund
194327,03/23/2021,received,752163,KABDYN5A0029BF3322A,21,22.0,440.0,0.0,0.0,Kids & Baby,cod,2021,3,FEMALE,27,Cairo,No Cancelation or Refund
118254,09/15/2021,received,897954,APPPAN5A4369F4242DD,2,1339.9,1339.9,0.0,0.0,Appliances,cod,2021,9,FEMALE,25,Cairo,No Cancelation or Refund
125071,12/26/2020,received,668470,KABPLA59AC8FC554F7B,3,29.3,58.6,20.0,1172.0,Kids & Baby,Easypay,2020,12,FEMALE,60,Tanta,No Cancelation or Refund
46368,11/12/2020,canceled,592180,ENTVIZ59BF507A28BBF,4,1611.0,4833.0,37.24394786,180000.00001,Entertainment,Payaxis,2020,11,MALE,19,Tanta,product arrived too late
156131,06/05/2021,canceled,834226,MATSAM5A7463EE3C1A5,2,1632.8,1632.8,0.0,0.0,Mobiles & Tablets,Payaxis,2021,6,FEMALE,19,Mansoura,product damaged during shipping
244304,05/14/2021,order_refunded,823135,MEFSYC5A7027A10DCDB,2,14.9,14.9,0.0,0.0,Men's Fashion,cod,2021,5,FEMALE,70,Alexandria,product defects
235504,07/26/2021,received,875754,WOFGUL5B1649094C526,2,93.3,93.3,0.0,0.0,Women's Fashion,cod,2021,7,FEMALE,37,Cairo,No Cancelation or Refund
20368,04/15/2021,order_refunded,780308,MEFUNZ5A980D4C97DD0-8,2,0.0,0.0,0.0,0.0,Men's Fashion,cod,2021,4,FEMALE,52,Alexandria,product defects
120122,12/24/2020,complete,655741,APPDAW59FF034935DBA,2,794.5,794.5,17.92951542,14245.0,Appliances,easypay_voucher,2020,12,MALE,54,Mansoura,No Cancelation or Refund
119707,12/24/2020,received,658289,BAGLIF5A0000F599FD6,2,44.7,44.7,0.0,0.0,Beauty & Grooming,cod,2020,12,FEMALE,58,Cairo,No Cancelation or Refund
232393,04/29/2021,received,805087,OTHPCB5AB351EEC46EC,6,50.0,250.0,0.0,0.0,Others,Payaxis,2021,4,MALE,69,Alexandria,No Cancelation or Refund
185618,03/17/2021,complete,742913,MEFKAR5A7C1393107CA-XXL,2,72.0,72.0,0.0,0.0,Men's Fashion,cod,2021,3,FEMALE,72,Alexandria,No Cancelation or Refund
284627,09/16/2021,received,899604,ENTECO5A7FE80D6C830,1,2059.9,0.0,9.709209185,0.0,Entertainment,easypay_voucher,2021,9,MALE,34,Cairo,No Cancelation or Refund
156911,12/30/2020,canceled,701554,MATAPP59BA5155A7D9D,2,8550.0,8550.0,0.0,0.0,Mobiles & Tablets,Easypay,2020,12,MALE,65,Mansoura,product damaged during shipping
13848,04/09/2021,complete,774879,WOFLAL5A8FD0251609F,3,99.0,198.0,28.11111111,5566.0,Women's Fashion,Payaxis,2021,4,FEMALE,59,Tanta,No Cancelation or Refund
206458,04/03/2021,canceled,768789,APPWES59DDB059B6F94,2,588.0,588.0,0.0,0.0,Appliances,cod,2021,4,FEMALE,27,Cairo,High Price and Cheaper alternative
248667,06/08/2021,canceled,838782,COMHP5A0C1A5546442,1,842.1,0.0,9.0,0.0,Computing,apg,2021,6,MALE,38,Cairo,receiving wrong product
115988,12/28/2020,canceled,688261,APPNAT5A0A01860CE92,3,86.8,173.6,20.36866359,3536.0,Appliances,easypay_voucher,2020,12,FEMALE,69,Alexandria,product damaged during shipping
75685,12/14/2020,complete,612691,HALEMA59BA8E3B15AAE,3,36.3,72.6,0.0,0.0,Home & Living,jazzwallet,2020,12,FEMALE,54,Tanta,No Cancelation or Refund
65987,12/12/2020,received,609419,WOFESS59F1D9BA72CF2-M,2,119.9,119.9,0.0,0.0,Women's Fashion,cod,2020,12,FEMALE,73,Cairo,No Cancelation or Refund
63234,12/06/2020,complete,606523,APPCAM59BA8DFE661A4,3,311.0,622.0,20.0,12440.0,Appliances,Payaxis,2020,12,FEMALE,62,Tanta,No Cancelation or Refund
216291,04/16/2021,canceled,782795,MATINF5A7D8FDBCEEE8,3,902.6,1805.2,20.0,36104.0,Mobiles & Tablets,Easypay,2021,4,FEMALE,57,Tanta,Arriving date has changed
159623,01/10/2021,received,711253,KABTOY59ADFA27AE420,2,52.9,52.9,0.0,0.0,Kids & Baby,jazzwallet,2021,1,FEMALE,47,Tanta,No Cancelation or Refund
47413,11/12/2020,canceled,593271,MATREM59D774FB5C2F4,4,150.0,450.0,30.0,13500.0,Mobiles & Tablets,Payaxis,2020,11,MALE,44,Alexandria,product did not meet the customer’s expectations
189292,03/29/2021,received,761769,OTHPCB5A7D846DB5153,2,100.0,100.0,0.0,0.0,Others,Payaxis,2021,3,FEMALE,29,Cairo,No Cancelation or Refund
193994,06/18/2021,received,850498,APPWES59DDB03BBF191,2,940.0,940.0,0.0,0.0,Appliances,cod,2021,6,MALE,22,Alexandria,No Cancelation or Refund
232356,04/29/2021,received,805268,OTHPCB5AB351EE6A683,6,100.0,500.0,0.0,0.0,Others,Easypay,2021,4,MALE,59,Cairo,No Cancelation or Refund
111008,12/26/2020,canceled,667119,HALTHU59FADBAD5039D,3,49.8,99.6,0.0,0.0,Home & Living,jazzwallet,2020,12,FEMALE,32,Cairo,receiving wrong product
186420,03/21/2021,complete,748567,MEFWIN5A41F966C0C05,2,99.9,99.9,0.0,0.0,Men's Fashion,cod,2021,3,FEMALE,27,Cairo,No Cancelation or Refund
182421,03/11/2021,canceled,739684,COMBAT5A6EF63ADA79A,2,69.9,69.9,0.0,0.0,Computing,cod,2021,3,MALE,59,Alexandria,High Price and Cheaper alternative
127457,12/25/2020,canceled,664312,MATTEL59AD7E7ACAB0E,3,59.9,119.8,0.0,0.0,Mobiles & Tablets,Easypay,2020,12,MALE,54,Alexandria,product damaged during shipping
253819,06/09/2021,received,839336,HASQAR5A53693BDD568,4,59.5,178.5,33.61344538,6000.0,Health & Sports,Easypay_MA,2021,6,FEMALE,52,Alexandria,No Cancelation or Refund
140228,12/27/2020,canceled,681597,MEFAYB59F76BC052E72-L,2,69.9,69.9,0.0,0.0,Men's Fashion,Easypay,2020,12,MALE,30,Alexandria,product arrived too late
206877,06/27/2021,canceled,858194,APPCAM59BA8E3E715C2,3,370.0,740.0,20.27027027,15000.0,Appliances,Easypay,2021,6,FEMALE,51,Cairo,High Price and Cheaper alternative
115484,12/28/2020,canceled,689816,MATSAM59DB759CA2898,2,2187.5,2187.5,13.71428571,29999.99999,Mobiles & Tablets,Easypay,2020,12,FEMALE,65,Cairo,product damaged during shipping
192746,04/01/2021,complete,766527,APPELI5A01BD976BF6E,2,1499.0,1499.0,17.67111408,26489.00001,Appliances,Payaxis,2021,4,MALE,25,Cairo,No Cancelation or Refund
201601,03/29/2021,complete,762262,APPPEL5A8194D539A9F,2,4105.0,4105.0,10.47503045,43000.0,Appliances,Payaxis,2021,3,FEMALE,19,Cairo,No Cancelation or Refund
27316,12/22/2020,complete,647169,APPDAW59F97AFF95276,3,549.9,1099.8,23.14238953,25452.00001,Appliances,easypay_voucher,2020,12,FEMALE,35,Alexandria,No Cancelation or Refund
139733,12/27/2020,canceled,678237,ENTECO59CB9079BF554,1,2019.9,0.0,9.901480271,0.0,Entertainment,Easypay_MA,2020,12,FEMALE,29,Cairo,product arrived too late
18839,02/03/2021,complete,724358,MATSAM59DB75ADB2F80,1,1369.8,0.0,7.300335815,0.0,Mobiles & Tablets,cod,2021,2,MALE,51,Cairo,No Cancelation or Refund
81229,12/20/2020,complete,620785,BAGPRI59F092D8BFBBC,2,184.5,184.5,0.0,0.0,Beauty & Grooming,cod,2020,12,FEMALE,32,Mansoura,No Cancelation or Refund
87208,12/20/2020,complete,622144,APPDAW5A04B7F16845A,2,248.4,248.4,17.24637681,4284.0,Appliances,easypay_voucher,2020,12,FEMALE,34,Cairo,No Cancelation or Refund
205205,04/01/2021,complete,766355,MATSAM5A7DBC6689BE5,2,9583.3,9583.3,10.0,95833.0,Mobiles & Tablets,jazzvoucher,2021,4,MALE,30,Tanta,No Cancelation or Refund
102450,12/21/2020,complete,636951,APPDAW59DB85FBEC733,5,330.0,1320.0,20.0,26400.0,Appliances,Easypay,2020,12,FEMALE,31,Cairo,No Cancelation or Refund
130998,12/26/2020,complete,668806,MATHUA5A0C4EF0631F0,2,1255.1,1255.1,15.73659469,19751.0,Mobiles & Tablets,easypay_voucher,2020,12,MALE,33,Cairo,No Cancelation or Refund
3312,11/06/2020,complete,587619,MEFUNZ59C902BECCBA1-9,2,199.9,199.9,10.0050025,2000.0,Men's Fashion,cod,2020,11,MALE,62,Alexandria,No Cancelation or Refund
184452,04/09/2021,complete,775174,COMHED59CDFBCB77C2A,7,30.0,180.0,66.66666667,12000.0,Computing,customercredit,2021,4,MALE,58,Tanta,No Cancelation or Refund
4067,10/21/2020,complete,581737,COMTEL59BA85BB532F3,2,23.5,23.5,16.20851064,380.9,Computing,cod,2020,10,MALE,53,Cairo,No Cancelation or Refund
228712,04/28/2021,canceled,801772,OTHPCB5AB351EB86F0C,2,200.0,200.0,0.0,0.0,Others,jazzwallet,2021,4,FEMALE,34,Cairo,product did not match the description
160223,01/18/2021,paid,717842,APPSUP5A2F879D76AB8,2,250.0,250.0,0.0,0.0,Appliances,Easypay,2021,1,MALE,34,Alexandria,No Cancelation or Refund
146234,12/27/2020,canceled,686088,HALWON59F963550067F,3,31.8,63.6,0.0,0.0,Home & Living,cod,2020,12,FEMALE,62,Alexandria,product damaged during shipping
22734,12/14/2020,canceled,612087,MEFHOU59FB3ADCC5289-L,3,199.9,399.8,20.010005,8000.0,Men's Fashion,Easypay,2020,12,MALE,61,Cairo,product arrived too late
217667,04/17/2021,received,784610,OTHPCB5A7D8A0F23862,1,400.0,0.0,6.25,0.0,Others,Payaxis,2021,4,MALE,30,Cairo,No Cancelation or Refund
269470,07/08/2021,received,866147,SOGMAY5AE6C1BFA6904,2,28.8,28.8,0.0,0.0,Soghaat,cod,2021,7,MALE,45,Alexandria,No Cancelation or Refund
128787,12/25/2020,canceled,665929,COMSEA5A09949E2F97C,2,552.5,552.5,18.6199095,10287.5,Computing,Easypay,2020,12,MALE,25,Tanta,product damaged during shipping
26008,11/21/2020,order_refunded,599707,HALDEL59AD6843B9B39,2,1187.5,1187.5,0.0,0.0,Home & Living,Payaxis,2020,11,FEMALE,61,Tanta,product defects
87293,12/27/2020,canceled,683996,MATALC5A16E51BA8024,2,963.5,963.5,15.0,14452.5,Mobiles & Tablets,Easypay,2020,12,FEMALE,29,Cairo,High Price and Cheaper alternative
35699,11/04/2020,order_refunded,586562,MEFADO59ACEDE1031AC,2,64.9,64.9,0.0,0.0,Men's Fashion,cod,2020,11,FEMALE,43,Alexandria,product arrived too late
130239,12/26/2020,complete,667915,MEFPAK5A094BF6361A4-XL,3,79.9,159.8,20.0,3196.0,Men's Fashion,Easypay,2020,12,FEMALE,34,Mansoura,No Cancelation or Refund
149935,12/29/2020,complete,697831,HASALA59BA8DE5AFEA2,3,24.5,49.0,27.29861224,1337.632,Health & Sports,Easypay,2020,12,FEMALE,72,Tanta,No Cancelation or Refund
135020,04/25/2021,canceled,794926,MATXIA5A73146BC731B,1,1937.5,0.0,6.709677419,0.0,Mobiles & Tablets,Easypay_MA,2021,4,FEMALE,25,Mansoura,product damaged during shipping
237954,05/01/2021,received,815762,OTHPCB5ABB2073BDF0C,6,50.0,250.0,0.0,0.0,Others,Easypay,2021,5,FEMALE,64,Cairo,No Cancelation or Refund
86506,12/20/2020,canceled,621748,KABPLA59AD938C46EEF,3,54.9,109.8,22.69397086,2491.798,Kids & Baby,Easypay,2020,12,FEMALE,63,Cairo,High Price and Cheaper alternative
277509,08/21/2021,canceled,887052,KABSTI5B1503A7C1B4E,2,436.9,436.9,0.0,0.0,Kids & Baby,bankalfalah,2021,8,FEMALE,38,Cairo,product did not match the description
140637,04/26/2021,complete,795279,WOFJOO5AAB64BCAC8F4-7,2,64.9,64.9,0.0,0.0,Women's Fashion,cod,2021,4,MALE,65,Cairo,No Cancelation or Refund
70244,06/20/2021,received,853596,BAGPHI5AA665985A58E,3,290.0,580.0,23.0,13340.0,Beauty & Grooming,Payaxis,2021,6,FEMALE,62,Al Sharqiya,No Cancelation or Refund
33644,11/01/2020,canceled,585918,SOGCRY59C0C180EF8C8,3,41.3,82.6,0.0,0.0,Soghaat,Easypay,2020,11,FEMALE,50,Tanta,product arrived too late
121777,09/23/2021,canceled,903368,MEFOXF5B39EF68DA75F-L,2,31.5,31.5,0.0,0.0,Men's Fashion,bankalfalah,2021,9,FEMALE,52,Cairo,product damaged during shipping
22449,09/04/2021,canceled,892237,HASQAR5A53699375950,2,9.8,9.8,0.0,0.0,Health & Sports,cod,2021,9,MALE,73,Alexandria,bad reviews
201571,03/28/2021,complete,761404,MEFKAR5A7C4E9DAAD48-L,2,163.0,163.0,0.0,0.0,Men's Fashion,cod,2021,3,FEMALE,27,Cairo,No Cancelation or Refund
270410,07/10/2021,canceled,867657,MATUNB5A9EC9643AD44,2,167.5,167.5,0.0,0.0,Mobiles & Tablets,bankalfalah,2021,7,MALE,67,Cairo,High Price and Cheaper alternative
248243,08/13/2021,canceled,883909,MEFSTR5B29F74E3A06C-S,2,99.9,99.9,0.0,0.0,Men's Fashion,apg,2021,8,MALE,44,Alexandria,receiving wrong product
63499,11/29/2020,complete,604398,BAGJUN59C10D0E2BCDC,3,253.7,507.4,20.0,10148.0,Beauty & Grooming,Easypay,2020,11,FEMALE,21,Mansoura,No Cancelation or Refund
95987,12/21/2020,received,642077,WOFDEA59F1EE204ABCC-M,2,79.8,79.8,0.0,0.0,Women's Fashion,cod,2020,12,MALE,67,Tanta,No Cancelation or Refund
23678,10/21/2020,complete,581738,BAGMAS59B64043ED47A,2,650.0,650.0,0.0,0.0,Beauty & Grooming,cod,2020,10,MALE,21,Giza,No Cancelation or Refund
207284,04/04/2021,canceled,770509,MATSAM5A7DBD43A7652,2,2919.9,2919.9,13.42477482,39199.0,Mobiles & Tablets,Easypay,2021,4,MALE,54,Cairo,High Price and Cheaper alternative
104639,12/29/2020,canceled,695414,COMWES5A09949E83484,2,592.0,592.0,11.41891892,6760.0,Computing,easypay_voucher,2020,12,FEMALE,52,Tanta,product damaged during shipping
72118,12/20/2020,canceled,625487,APPTHU59F6F07255F50,2,49.9,49.9,19.01803607,949.0,Appliances,Easypay_MA,2020,12,MALE,48,Tanta,product did not meet the customer’s expectations
274922,07/30/2021,received,877316,APPPHI5A06BE1678E6D,2,354.0,354.0,0.0,0.0,Appliances,bankalfalah,2021,7,FEMALE,68,Alexandria,No Cancelation or Refund
278282,08/13/2021,received,883904,MEFIDO5B03BB0570021-L,2,79.9,79.9,0.0,0.0,Men's Fashion,cod,2021,8,FEMALE,47,Mansoura,No Cancelation or Refund
242881,05/10/2021,received,820813,KABMUM59F8217B44DFB,2,79.8,79.8,0.0,0.0,Kids & Baby,cod,2021,5,FEMALE,31,Cairo,No Cancelation or Refund
96021,12/20/2020,complete,630322,MATHUA5A0C4FB4AF513,2,868.4,868.4,13.10916628,11384.0,Mobiles & Tablets,easypay_voucher,2020,12,FEMALE,59,Cairo,No Cancelation or Refund
240001,05/01/2021,canceled,816389,OTHPCB5ABB207927CA9,2,100.0,100.0,0.0,0.0,Others,Easypay,2021,5,MALE,57,Alexandria,product did not match the description
126967,12/25/2020,complete,663633,MEFAYB59F76C4CD3525-L,2,89.9,89.9,0.0,0.0,Men's Fashion,cod,2020,12,FEMALE,48,Cairo,No Cancelation or Refund
123132,12/24/2020,complete,659429,MEFAYB59F76B97223EB-S,2,84.9,84.9,10.0,849.0,Men's Fashion,easypay_voucher,2020,12,FEMALE,66,Tanta,No Cancelation or Refund
128684,12/25/2020,complete,665756,MATHTC59F1DA397BD3E,2,1499.9,1499.9,10.0,14999.0,Mobiles & Tablets,easypay_voucher,2020,12,MALE,62,Cairo,No Cancelation or Refund
192805,06/09/2021,canceled,838953,COMLEN5ABC8E5C08A7E,1,5833.3,0.0,9.0,0.0,Computing,Easypay,2021,6,FEMALE,25,Alexandria,product damaged during shipping
233160,04/30/2021,received,811393,OTHPCB5ABB207BDA632,3,50.0,100.0,0.0,0.0,Others,Easypay_MA,2021,4,FEMALE,30,Mansoura,No Cancelation or Refund
89340,02/12/2021,order_refunded,729037,WOFORI5A12AD71B5884-L,2,129.0,129.0,0.0,0.0,Women's Fashion,cod,2021,2,MALE,36,Mansoura,Arriving date has changed
216650,04/16/2021,canceled,783190,ENTNOB5A4633C950FAD,3,1599.9,3199.8,11.0,35197.8,Entertainment,Easypay_MA,2021,4,MALE,24,Cairo,product did not match the description
178005,08/06/2021,received,880661,HASQAR5A618CCA752C4,2,88.6,88.6,0.0,0.0,Health & Sports,cod,2021,8,MALE,50,Cairo,No Cancelation or Refund
22833,12/05/2020,complete,605850,MATINF59C9002EA6AF0,2,1349.9,1349.9,14.81591229,20000.0,Mobiles & Tablets,Easypay,2020,12,FEMALE,51,Cairo,No Cancelation or Refund
176245,04/11/2021,complete,776789,HASQAR5A536970F0677,3,13.3,26.6,0.0,0.0,Health & Sports,cod,2021,4,MALE,50,Cairo,No Cancelation or Refund
123919,12/24/2020,complete,660303,MATSAM5A0BFFEEED718,2,1400.0,1400.0,14.5,20300.0,Mobiles & Tablets,easypay_voucher,2020,12,FEMALE,35,Alexandria,No Cancelation or Refund
95464,03/31/2021,complete,765004,MATSAM5A7DBC5FB549C,2,1716.0,1716.0,18.82750583,32308.0,Mobiles & Tablets,Easypay,2021,3,FEMALE,41,Alexandria,No Cancelation or Refund
105775,12/21/2020,canceled,640301,MATINF59BA58602320F,2,1310.0,1310.0,15.26717557,20000.0,Mobiles & Tablets,Easypay,2020,12,FEMALE,50,Cairo,product damaged during shipping
127596,12/25/2020,order_refunded,664449,HALSHO59F869405A255,2,23.9,23.9,0.0,0.0,Home & Living,cod,2020,12,FEMALE,44,Cairo,product arrived too late
117602,12/23/2020,complete,653830,APPDAW59F97AFF95276,3,549.9,1099.8,25.45553737,27996.0,Appliances,Easypay,2020,12,FEMALE,23,Cairo,No Cancelation or Refund
175185,02/19/2021,complete,732016,BAGKEM5A38AE8C0867C,2,97.9,97.9,0.0,0.0,Beauty & Grooming,cod,2021,2,FEMALE,58,Cairo,No Cancelation or Refund
119541,12/26/2020,received,667094,HALNAD59E0AC6EF1E42,2,37.0,37.0,0.0,0.0,Home & Living,easypay_voucher,2020,12,FEMALE,50,Cairo,No Cancelation or Refund
171523,03/08/2021,canceled,739093,MOR5A068E107B9D6,3,110.0,220.0,0.0,0.0,Superstore,cod,2021,3,MALE,47,Cairo,bad reviews
278302,08/14/2021,canceled,884507,BAGNIK59FADB765ED57,3,149.9,299.8,0.0,0.0,Beauty & Grooming,Easypay_MA,2021,8,MALE,50,Cairo,product did not match the description
